t, c	M(t), נאה	E(t), נאה	Theta(t), נאה	Vp, (ךל/ס)	Vr, (ךל/c)	V, (ךלc)	r (ךל)
2928	3.30433	3.30425	3.30416	7.65824	-0.000639299	7.65824	6792.95
2929	3.30546	3.30537	3.30529	7.65824	-0.000643693	7.65824	6792.95
2930	3.30659	3.3065	3.30642	7.65824	-0.000648086	7.65824	6792.95
2931	3.30771	3.30763	3.30754	7.65824	-0.000652478	7.65824	6792.95
2932	3.30884	3.30876	3.30867	7.65824	-0.00065687	7.65824	6792.95
2933	3.30997	3.30989	3.3098	7.65825	-0.00066126	7.65825	6792.95
2934	3.3111	3.31101	3.31093	7.65825	-0.00066565	7.65825	6792.95
2935	3.31223	3.31214	3.31205	7.65825	-0.000670039	7.65825	6792.95
2936	3.31336	3.31327	3.31318	7.65825	-0.000674427	7.65825	6792.95
2937	3.31449	3.3144	3.31431	7.65825	-0.000678814	7.65825	6792.95
2938	3.31561	3.31552	3.31544	7.65825	-0.0006832	7.65825	6792.95
2939	3.31674	3.31665	3.31656	7.65825	-0.000687586	7.65825	6792.95
2940	3.31787	3.31778	3.31769	7.65825	-0.00069197	7.65825	6792.95
2941	3.319	3.31891	3.31882	7.65825	-0.000696354	7.65825	6792.95
2942	3.32013	3.32004	3.31995	7.65825	-0.000700737	7.65825	6792.94
2943	3.32126	3.32116	3.32107	7.65825	-0.000705119	7.65825	6792.94
2944	3.32239	3.32229	3.3222	7.65825	-0.0007095	7.65825	6792.94
2945	3.32351	3.32342	3.32333	7.65825	-0.00071388	7.65825	6792.94
2946	3.32464	3.32455	3.32445	7.65826	-0.000718259	7.65826	6792.94
2947	3.32577	3.32568	3.32558	7.65826	-0.000722637	7.65826	6792.94
2948	3.3269	3.3268	3.32671	7.65826	-0.000727015	7.65826	6792.94
2949	3.32803	3.32793	3.32784	7.65826	-0.000731391	7.65826	6792.94
2950	3.32916	3.32906	3.32896	7.65826	-0.000735767	7.65826	6792.94
2951	3.33029	3.33019	3.33009	7.65826	-0.000740141	7.65826	6792.94
2952	3.33141	3.33132	3.33122	7.65826	-0.000744515	7.65826	6792.94
2953	3.33254	3.33244	3.33235	7.65826	-0.000748888	7.65826	6792.94
2954	3.33367	3.33357	3.33347	7.65826	-0.00075326	7.65826	6792.94
2955	3.3348	3.3347	3.3346	7.65826	-0.00075763	7.65826	6792.93
2956	3.33593	3.33583	3.33573	7.65826	-0.000762	7.65826	6792.93
2957	3.33706	3.33696	3.33686	7.65826	-0.000766369	7.65826	6792.93
2958	3.33818	3.33808	3.33798	7.65827	-0.000770737	7.65827	6792.93
2959	3.33931	3.33921	3.33911	7.65827	-0.000775104	7.65827	6792.93
2960	3.34044	3.34034	3.34024	7.65827	-0.00077947	7.65827	6792.93
2961	3.34157	3.34147	3.34137	7.65827	-0.000783835	7.65827	6792.93
2962	3.3427	3.3426	3.34249	7.65827	-0.000788199	7.65827	6792.93
2963	3.34383	3.34372	3.34362	7.65827	-0.000792562	7.65827	6792.93
2964	3.34496	3.34485	3.34475	7.65827	-0.000796924	7.65827	6792.93
2965	3.34608	3.34598	3.34588	7.65827	-0.000801285	7.65827	6792.93
2966	3.34721	3.34711	3.347	7.65827	-0.000805644	7.65827	6792.93
2967	3.34834	3.34824	3.34813	7.65827	-0.000810003	7.65827	6792.93
2968	3.34947	3.34936	3.34926	7.65827	-0.000814361	7.65827	6792.92
2969	3.3506	3.35049	3.35038	7.65828	-0.000818718	7.65828	6792.92
2970	3.35173	3.35162	3.35151	7.65828	-0.000823074	7.65828	6792.92
2971	3.35286	3.35275	3.35264	7.65828	-0.000827429	7.65828	6792.92
2972	3.35398	3.35388	3.35377	7.65828	-0.000831782	7.65828	6792.92
2973	3.35511	3.355	3.35489	7.65828	-0.000836135	7.65828	6792.92
2974	3.35624	3.35613	3.35602	7.65828	-0.000840486	7.65828	6792.92
2975	3.35737	3.35726	3.35715	7.65828	-0.000844837	7.65828	6792.92
2976	3.3585	3.35839	3.35828	7.65828	-0.000849186	7.65828	6792.92
2977	3.35963	3.35952	3.3594	7.65828	-0.000853535	7.65828	6792.92
2978	3.36076	3.36064	3.36053	7.65828	-0.000857882	7.65828	6792.92
2979	3.36188	3.36177	3.36166	7.65828	-0.000862228	7.65828	6792.92
2980	3.36301	3.3629	3.36279	7.65829	-0.000866573	7.65829	6792.91
2981	3.36414	3.36403	3.36391	7.65829	-0.000870917	7.65829	6792.91
2982	3.36527	3.36516	3.36504	7.65829	-0.00087526	7.65829	6792.91
2983	3.3664	3.36628	3.36617	7.65829	-0.000879602	7.65829	6792.91
2984	3.36753	3.36741	3.3673	7.65829	-0.000883943	7.65829	6792.91
2985	3.36865	3.36854	3.36842	7.65829	-0.000888282	7.65829	6792.91
2986	3.36978	3.36967	3.36955	7.65829	-0.00089262	7.65829	6792.91
2987	3.37091	3.37079	3.37068	7.65829	-0.000896958	7.65829	6792.91
2988	3.37204	3.37192	3.37181	7.65829	-0.000901294	7.65829	6792.91
2989	3.37317	3.37305	3.37293	7.65829	-0.000905629	7.65829	6792.91
2990	3.3743	3.37418	3.37406	7.6583	-0.000909963	7.6583	6792.91
2991	3.37543	3.37531	3.37519	7.6583	-0.000914295	7.6583	6792.9
2992	3.37655	3.37643	3.37631	7.6583	-0.000918627	7.6583	6792.9
2993	3.37768	3.37756	3.37744	7.6583	-0.000922957	7.6583	6792.9
2994	3.37881	3.37869	3.37857	7.6583	-0.000927286	7.6583	6792.9
2995	3.37994	3.37982	3.3797	7.6583	-0.000931614	7.6583	6792.9
2996	3.38107	3.38095	3.38082	7.6583	-0.000935941	7.6583	6792.9
2997	3.3822	3.38207	3.38195	7.6583	-0.000940267	7.6583	6792.9
2998	3.38333	3.3832	3.38308	7.6583	-0.000944591	7.6583	6792.9
2999	3.38445	3.38433	3.38421	7.65831	-0.000948915	7.65831	6792.9
3000	3.38558	3.38546	3.38533	7.65831	-0.000953237	7.65831	6792.9
3001	3.38671	3.38659	3.38646	7.65831	-0.000957557	7.65831	6792.9
3002	3.38784	3.38771	3.38759	7.65831	-0.000961877	7.65831	6792.89
3003	3.38897	3.38884	3.38872	7.65831	-0.000966195	7.65831	6792.89
3004	3.3901	3.38997	3.38984	7.65831	-0.000970513	7.65831	6792.89
3005	3.39123	3.3911	3.39097	7.65831	-0.000974829	7.65831	6792.89
3006	3.39235	3.39223	3.3921	7.65831	-0.000979143	7.65831	6792.89
3007	3.39348	3.39335	3.39323	7.65831	-0.000983457	7.65831	6792.89
3008	3.39461	3.39448	3.39435	7.65832	-0.000987769	7.65832	6792.89
3009	3.39574	3.39561	3.39548	7.65832	-0.00099208	7.65832	6792.89
3010	3.39687	3.39674	3.39661	7.65832	-0.00099639	7.65832	6792.89
3011	3.398	3.39787	3.39774	7.65832	-0.0010007	7.65832	6792.89
3012	3.39913	3.39899	3.39886	7.65832	-0.00100501	7.65832	6792.88
3013	3.40025	3.40012	3.39999	7.65832	-0.00100931	7.65832	6792.88
3014	3.40138	3.40125	3.40112	7.65832	-0.00101362	7.65832	6792.88
3015	3.40251	3.40238	3.40225	7.65832	-0.00101792	7.65832	6792.88
3016	3.40364	3.40351	3.40337	7.65832	-0.00102222	7.65832	6792.88
3017	3.40477	3.40463	3.4045	7.65833	-0.00102652	7.65833	6792.88
3018	3.4059	3.40576	3.40563	7.65833	-0.00103082	7.65833	6792.88
3019	3.40702	3.40689	3.40675	7.65833	-0.00103512	7.65833	6792.88
3020	3.40815	3.40802	3.40788	7.65833	-0.00103942	7.65833	6792.88
3021	3.40928	3.40915	3.40901	7.65833	-0.00104371	7.65833	6792.88
3022	3.41041	3.41027	3.41014	7.65833	-0.00104801	7.65833	6792.87
3023	3.41154	3.4114	3.41126	7.65833	-0.0010523	7.65833	6792.87
3024	3.41267	3.41253	3.41239	7.65833	-0.00105659	7.65833	6792.87
3025	3.4138	3.41366	3.41352	7.65833	-0.00106088	7.65833	6792.87
3026	3.41492	3.41479	3.41465	7.65834	-0.00106517	7.65834	6792.87
3027	3.41605	3.41591	3.41577	7.65834	-0.00106946	7.65834	6792.87
3028	3.41718	3.41704	3.4169	7.65834	-0.00107374	7.65834	6792.87
3029	3.41831	3.41817	3.41803	7.65834	-0.00107803	7.65834	6792.87
3030	3.41944	3.4193	3.41916	7.65834	-0.00108231	7.65834	6792.87
3031	3.42057	3.42043	3.42028	7.65834	-0.00108659	7.65834	6792.86
3032	3.4217	3.42155	3.42141	7.65834	-0.00109087	7.65834	6792.86
3033	3.42282	3.42268	3.42254	7.65834	-0.00109515	7.65834	6792.86
3034	3.42395	3.42381	3.42367	7.65835	-0.00109943	7.65835	6792.86
3035	3.42508	3.42494	3.42479	7.65835	-0.00110371	7.65835	6792.86
3036	3.42621	3.42607	3.42592	7.65835	-0.00110798	7.65835	6792.86
3037	3.42734	3.42719	3.42705	7.65835	-0.00111225	7.65835	6792.86
3038	3.42847	3.42832	3.42818	7.65835	-0.00111653	7.65835	6792.86
3039	3.4296	3.42945	3.4293	7.65835	-0.0011208	7.65835	6792.86
3040	3.43072	3.43058	3.43043	7.65835	-0.00112507	7.65835	6792.85
3041	3.43185	3.43171	3.43156	7.65835	-0.00112934	7.65835	6792.85
3042	3.43298	3.43283	3.43269	7.65836	-0.0011336	7.65836	6792.85
3043	3.43411	3.43396	3.43381	7.65836	-0.00113787	7.65836	6792.85
3044	3.43524	3.43509	3.43494	7.65836	-0.00114213	7.65836	6792.85
3045	3.43637	3.43622	3.43607	7.65836	-0.00114639	7.65836	6792.85
3046	3.4375	3.43734	3.43719	7.65836	-0.00115065	7.65836	6792.85
3047	3.43862	3.43847	3.43832	7.65836	-0.00115491	7.65836	6792.85
3048	3.43975	3.4396	3.43945	7.65836	-0.00115917	7.65836	6792.85
3049	3.44088	3.44073	3.44058	7.65836	-0.00116343	7.65836	6792.84
3050	3.44201	3.44186	3.4417	7.65837	-0.00116768	7.65837	6792.84
3051	3.44314	3.44298	3.44283	7.65837	-0.00117193	7.65837	6792.84
3052	3.44427	3.44411	3.44396	7.65837	-0.00117619	7.65837	6792.84
3053	3.44539	3.44524	3.44509	7.65837	-0.00118044	7.65837	6792.84
3054	3.44652	3.44637	3.44621	7.65837	-0.00118469	7.65837	6792.84
3055	3.44765	3.4475	3.44734	7.65837	-0.00118893	7.65837	6792.84
3056	3.44878	3.44862	3.44847	7.65837	-0.00119318	7.65837	6792.84
3057	3.44991	3.44975	3.4496	7.65838	-0.00119742	7.65838	6792.84
3058	3.45104	3.45088	3.45072	7.65838	-0.00120167	7.65838	6792.83
3059	3.45217	3.45201	3.45185	7.65838	-0.00120591	7.65838	6792.83
3060	3.45329	3.45314	3.45298	7.65838	-0.00121015	7.65838	6792.83
3061	3.45442	3.45426	3.45411	7.65838	-0.00121439	7.65838	6792.83
3062	3.45555	3.45539	3.45523	7.65838	-0.00121862	7.65838	6792.83
3063	3.45668	3.45652	3.45636	7.65838	-0.00122286	7.65838	6792.83
3064	3.45781	3.45765	3.45749	7.65838	-0.00122709	7.65839	6792.83
3065	3.45894	3.45878	3.45862	7.65839	-0.00123132	7.65839	6792.83
3066	3.46007	3.4599	3.45974	7.65839	-0.00123555	7.65839	6792.82
3067	3.46119	3.46103	3.46087	7.65839	-0.00123978	7.65839	6792.82
3068	3.46232	3.46216	3.462	7.65839	-0.00124401	7.65839	6792.82
3069	3.46345	3.46329	3.46313	7.65839	-0.00124824	7.65839	6792.82
3070	3.46458	3.46442	3.46425	7.65839	-0.00125246	7.65839	6792.82
3071	3.46571	3.46554	3.46538	7.65839	-0.00125668	7.65839	6792.82
3072	3.46684	3.46667	3.46651	7.6584	-0.0012609	7.6584	6792.82
3073	3.46797	3.4678	3.46764	7.6584	-0.00126512	7.6584	6792.82
3074	3.46909	3.46893	3.46876	7.6584	-0.00126934	7.6584	6792.81
3075	3.47022	3.47006	3.46989	7.6584	-0.00127356	7.6584	6792.81
3076	3.47135	3.47118	3.47102	7.6584	-0.00127777	7.6584	6792.81
3077	3.47248	3.47231	3.47214	7.6584	-0.00128198	7.6584	6792.81
3078	3.47361	3.47344	3.47327	7.6584	-0.00128619	7.6584	6792.81
3079	3.47474	3.47457	3.4744	7.65841	-0.0012904	7.65841	6792.81
3080	3.47587	3.4757	3.47553	7.65841	-0.00129461	7.65841	6792.81
3081	3.47699	3.47682	3.47665	7.65841	-0.00129882	7.65841	6792.81
3082	3.47812	3.47795	3.47778	7.65841	-0.00130302	7.65841	6792.8
3083	3.47925	3.47908	3.47891	7.65841	-0.00130723	7.65841	6792.8
3084	3.48038	3.48021	3.48004	7.65841	-0.00131143	7.65841	6792.8
3085	3.48151	3.48134	3.48116	7.65842	-0.00131563	7.65842	6792.8
3086	3.48264	3.48246	3.48229	7.65842	-0.00131983	7.65842	6792.8
3087	3.48376	3.48359	3.48342	7.65842	-0.00132402	7.65842	6792.8
3088	3.48489	3.48472	3.48455	7.65842	-0.00132822	7.65842	6792.8
3089	3.48602	3.48585	3.48567	7.65842	-0.00133241	7.65842	6792.79
3090	3.48715	3.48698	3.4868	7.65842	-0.0013366	7.65842	6792.79
3091	3.48828	3.4881	3.48793	7.65842	-0.00134079	7.65842	6792.79
3092	3.48941	3.48923	3.48906	7.65843	-0.00134498	7.65843	6792.79
3093	3.49054	3.49036	3.49018	7.65843	-0.00134916	7.65843	6792.79
3094	3.49166	3.49149	3.49131	7.65843	-0.00135335	7.65843	6792.79
3095	3.49279	3.49262	3.49244	7.65843	-0.00135753	7.65843	6792.79
3096	3.49392	3.49374	3.49357	7.65843	-0.00136171	7.65843	6792.79
3097	3.49505	3.49487	3.49469	7.65843	-0.00136589	7.65843	6792.78
3098	3.49618	3.496	3.49582	7.65843	-0.00137007	7.65843	6792.78
3099	3.49731	3.49713	3.49695	7.65844	-0.00137425	7.65844	6792.78
3100	3.49844	3.49826	3.49808	7.65844	-0.00137842	7.65844	6792.78
3101	3.49956	3.49938	3.4992	7.65844	-0.00138259	7.65844	6792.78
3102	3.50069	3.50051	3.50033	7.65844	-0.00138676	7.65844	6792.78
3103	3.50182	3.50164	3.50146	7.65844	-0.00139093	7.65844	6792.78
3104	3.50295	3.50277	3.50259	7.65844	-0.0013951	7.65844	6792.77
3105	3.50408	3.5039	3.50371	7.65845	-0.00139926	7.65845	6792.77
3106	3.50521	3.50502	3.50484	7.65845	-0.00140343	7.65845	6792.77
3107	3.50634	3.50615	3.50597	7.65845	-0.00140759	7.65845	6792.77
3108	3.50746	3.50728	3.5071	7.65845	-0.00141175	7.65845	6792.77
3109	3.50859	3.50841	3.50822	7.65845	-0.00141591	7.65845	6792.77
3110	3.50972	3.50954	3.50935	7.65845	-0.00142006	7.65845	6792.77
3111	3.51085	3.51066	3.51048	7.65846	-0.00142422	7.65846	6792.76
3112	3.51198	3.51179	3.51161	7.65846	-0.00142837	7.65846	6792.76
3113	3.51311	3.51292	3.51273	7.65846	-0.00143252	7.65846	6792.76
3114	3.51424	3.51405	3.51386	7.65846	-0.00143667	7.65846	6792.76
3115	3.51536	3.51518	3.51499	7.65846	-0.00144082	7.65846	6792.76
3116	3.51649	3.5163	3.51611	7.65846	-0.00144496	7.65846	6792.76
3117	3.51762	3.51743	3.51724	7.65846	-0.00144911	7.65847	6792.76
3118	3.51875	3.51856	3.51837	7.65847	-0.00145325	7.65847	6792.75
3119	3.51988	3.51969	3.5195	7.65847	-0.00145739	7.65847	6792.75
3120	3.52101	3.52082	3.52062	7.65847	-0.00146153	7.65847	6792.75
3121	3.52213	3.52194	3.52175	7.65847	-0.00146566	7.65847	6792.75
3122	3.52326	3.52307	3.52288	7.65847	-0.0014698	7.65847	6792.75
3123	3.52439	3.5242	3.52401	7.65847	-0.00147393	7.65848	6792.75
3124	3.52552	3.52533	3.52513	7.65848	-0.00147806	7.65848	6792.75
3125	3.52665	3.52646	3.52626	7.65848	-0.00148219	7.65848	6792.74
3126	3.52778	3.52758	3.52739	7.65848	-0.00148632	7.65848	6792.74
3127	3.52891	3.52871	3.52852	7.65848	-0.00149044	7.65848	6792.74
3128	3.53003	3.52984	3.52964	7.65848	-0.00149457	7.65848	6792.74
3129	3.53116	3.53097	3.53077	7.65848	-0.00149869	7.65849	6792.74
3130	3.53229	3.5321	3.5319	7.65849	-0.00150281	7.65849	6792.74
3131	3.53342	3.53322	3.53303	7.65849	-0.00150692	7.65849	6792.74
3132	3.53455	3.53435	3.53415	7.65849	-0.00151104	7.65849	6792.73
3133	3.53568	3.53548	3.53528	7.65849	-0.00151515	7.65849	6792.73
3134	3.53681	3.53661	3.53641	7.65849	-0.00151926	7.65849	6792.73
3135	3.53793	3.53774	3.53754	7.6585	-0.00152337	7.6585	6792.73
3136	3.53906	3.53886	3.53866	7.6585	-0.00152748	7.6585	6792.73
3137	3.54019	3.53999	3.53979	7.6585	-0.00153159	7.6585	6792.73
3138	3.54132	3.54112	3.54092	7.6585	-0.00153569	7.6585	6792.72
3139	3.54245	3.54225	3.54205	7.6585	-0.00153979	7.6585	6792.72
3140	3.54358	3.54338	3.54317	7.6585	-0.00154389	7.6585	6792.72
3141	3.54471	3.5445	3.5443	7.65851	-0.00154799	7.65851	6792.72
3142	3.54583	3.54563	3.54543	7.65851	-0.00155209	7.65851	6792.72
3143	3.54696	3.54676	3.54656	7.65851	-0.00155618	7.65851	6792.72
3144	3.54809	3.54789	3.54768	7.65851	-0.00156027	7.65851	6792.72
3145	3.54922	3.54902	3.54881	7.65851	-0.00156436	7.65851	6792.71
3146	3.55035	3.55014	3.54994	7.65851	-0.00156845	7.65851	6792.71
3147	3.55148	3.55127	3.55107	7.65852	-0.00157254	7.65852	6792.71
3148	3.5526	3.5524	3.55219	7.65852	-0.00157662	7.65852	6792.71
3149	3.55373	3.55353	3.55332	7.65852	-0.0015807	7.65852	6792.71
3150	3.55486	3.55466	3.55445	7.65852	-0.00158478	7.65852	6792.71
3151	3.55599	3.55578	3.55558	7.65852	-0.00158886	7.65852	6792.7
3152	3.55712	3.55691	3.5567	7.65853	-0.00159294	7.65853	6792.7
3153	3.55825	3.55804	3.55783	7.65853	-0.00159701	7.65853	6792.7
3154	3.55938	3.55917	3.55896	7.65853	-0.00160108	7.65853	6792.7
3155	3.5605	3.5603	3.56009	7.65853	-0.00160515	7.65853	6792.7
3156	3.56163	3.56142	3.56121	7.65853	-0.00160922	7.65853	6792.7
3157	3.56276	3.56255	3.56234	7.65853	-0.00161329	7.65853	6792.69
3158	3.56389	3.56368	3.56347	7.65854	-0.00161735	7.65854	6792.69
3159	3.56502	3.56481	3.5646	7.65854	-0.00162141	7.65854	6792.69
3160	3.56615	3.56594	3.56572	7.65854	-0.00162547	7.65854	6792.69
3161	3.56728	3.56706	3.56685	7.65854	-0.00162953	7.65854	6792.69
3162	3.5684	3.56819	3.56798	7.65854	-0.00163359	7.65854	6792.69
3163	3.56953	3.56932	3.56911	7.65855	-0.00163764	7.65855	6792.68
3164	3.57066	3.57045	3.57023	7.65855	-0.00164169	7.65855	6792.68
3165	3.57179	3.57158	3.57136	7.65855	-0.00164574	7.65855	6792.68
3166	3.57292	3.5727	3.57249	7.65855	-0.00164979	7.65855	6792.68
3167	3.57405	3.57383	3.57362	7.65855	-0.00165383	7.65855	6792.68
3168	3.57518	3.57496	3.57474	7.65855	-0.00165788	7.65855	6792.68
3169	3.5763	3.57609	3.57587	7.65856	-0.00166192	7.65856	6792.67
3170	3.57743	3.57722	3.577	7.65856	-0.00166596	7.65856	6792.67
3171	3.57856	3.57834	3.57813	7.65856	-0.00166999	7.65856	6792.67
3172	3.57969	3.57947	3.57925	7.65856	-0.00167403	7.65856	6792.67
3173	3.58082	3.5806	3.58038	7.65856	-0.00167806	7.65856	6792.67
3174	3.58195	3.58173	3.58151	7.65857	-0.00168209	7.65857	6792.67
3175	3.58308	3.58286	3.58263	7.65857	-0.00168612	7.65857	6792.66
3176	3.5842	3.58398	3.58376	7.65857	-0.00169015	7.65857	6792.66
3177	3.58533	3.58511	3.58489	7.65857	-0.00169417	7.65857	6792.66
3178	3.58646	3.58624	3.58602	7.65857	-0.00169819	7.65857	6792.66
3179	3.58759	3.58737	3.58714	7.65858	-0.00170221	7.65858	6792.66
3180	3.58872	3.5885	3.58827	7.65858	-0.00170623	7.65858	6792.66
3181	3.58985	3.58962	3.5894	7.65858	-0.00171024	7.65858	6792.65
3182	3.59097	3.59075	3.59053	7.65858	-0.00171426	7.65858	6792.65
3183	3.5921	3.59188	3.59165	7.65858	-0.00171827	7.65858	6792.65
3184	3.59323	3.59301	3.59278	7.65858	-0.00172228	7.65859	6792.65
3185	3.59436	3.59414	3.59391	7.65859	-0.00172628	7.65859	6792.65
3186	3.59549	3.59526	3.59504	7.65859	-0.00173029	7.65859	6792.65
3187	3.59662	3.59639	3.59616	7.65859	-0.00173429	7.65859	6792.64
3188	3.59775	3.59752	3.59729	7.65859	-0.00173829	7.65859	6792.64
3189	3.59887	3.59865	3.59842	7.65859	-0.00174229	7.65859	6792.64
3190	3.6	3.59978	3.59955	7.6586	-0.00174628	7.6586	6792.64
3191	3.60113	3.6009	3.60067	7.6586	-0.00175028	7.6586	6792.64
3192	3.60226	3.60203	3.6018	7.6586	-0.00175427	7.6586	6792.64
3193	3.60339	3.60316	3.60293	7.6586	-0.00175826	7.6586	6792.63
3194	3.60452	3.60429	3.60406	7.6586	-0.00176224	7.6586	6792.63
3195	3.60565	3.60542	3.60518	7.65861	-0.00176623	7.65861	6792.63
3196	3.60677	3.60654	3.60631	7.65861	-0.00177021	7.65861	6792.63
3197	3.6079	3.60767	3.60744	7.65861	-0.00177419	7.65861	6792.63
3198	3.60903	3.6088	3.60857	7.65861	-0.00177817	7.65861	6792.62
3199	3.61016	3.60993	3.60969	7.65861	-0.00178214	7.65861	6792.62
3200	3.61129	3.61106	3.61082	7.65862	-0.00178612	7.65862	6792.62
3201	3.61242	3.61218	3.61195	7.65862	-0.00179009	7.65862	6792.62
3202	3.61355	3.61331	3.61308	7.65862	-0.00179406	7.65862	6792.62
3203	3.61467	3.61444	3.6142	7.65862	-0.00179802	7.65862	6792.62
3204	3.6158	3.61557	3.61533	7.65862	-0.00180199	7.65862	6792.61
3205	3.61693	3.6167	3.61646	7.65863	-0.00180595	7.65863	6792.61
3206	3.61806	3.61782	3.61759	7.65863	-0.00180991	7.65863	6792.61
3207	3.61919	3.61895	3.61871	7.65863	-0.00181387	7.65863	6792.61
3208	3.62032	3.62008	3.61984	7.65863	-0.00181782	7.65863	6792.61
3209	3.62145	3.62121	3.62097	7.65863	-0.00182177	7.65863	6792.61
3210	3.62257	3.62234	3.6221	7.65864	-0.00182572	7.65864	6792.6
3211	3.6237	3.62346	3.62322	7.65864	-0.00182967	7.65864	6792.6
3212	3.62483	3.62459	3.62435	7.65864	-0.00183362	7.65864	6792.6
3213	3.62596	3.62572	3.62548	7.65864	-0.00183756	7.65864	6792.6
3214	3.62709	3.62685	3.62661	7.65865	-0.0018415	7.65865	6792.6
3215	3.62822	3.62798	3.62773	7.65865	-0.00184544	7.65865	6792.59
3216	3.62934	3.6291	3.62886	7.65865	-0.00184938	7.65865	6792.59
3217	3.63047	3.63023	3.62999	7.65865	-0.00185331	7.65865	6792.59
3218	3.6316	3.63136	3.63112	7.65865	-0.00185724	7.65865	6792.59
3219	3.63273	3.63249	3.63224	7.65866	-0.00186117	7.65866	6792.59
3220	3.63386	3.63362	3.63337	7.65866	-0.0018651	7.65866	6792.58
3221	3.63499	3.63474	3.6345	7.65866	-0.00186902	7.65866	6792.58
3222	3.63612	3.63587	3.63563	7.65866	-0.00187295	7.65866	6792.58
3223	3.63724	3.637	3.63675	7.65866	-0.00187686	7.65866	6792.58
3224	3.63837	3.63813	3.63788	7.65867	-0.00188078	7.65867	6792.58
3225	3.6395	3.63926	3.63901	7.65867	-0.0018847	7.65867	6792.58
3226	3.64063	3.64038	3.64014	7.65867	-0.00188861	7.65867	6792.57
3227	3.64176	3.64151	3.64126	7.65867	-0.00189252	7.65867	6792.57
3228	3.64289	3.64264	3.64239	7.65867	-0.00189643	7.65867	6792.57
3229	3.64402	3.64377	3.64352	7.65868	-0.00190033	7.65868	6792.57
3230	3.64514	3.6449	3.64465	7.65868	-0.00190424	7.65868	6792.57
3231	3.64627	3.64602	3.64577	7.65868	-0.00190814	7.65868	6792.56
3232	3.6474	3.64715	3.6469	7.65868	-0.00191203	7.65868	6792.56
3233	3.64853	3.64828	3.64803	7.65869	-0.00191593	7.65869	6792.56
3234	3.64966	3.64941	3.64916	7.65869	-0.00191982	7.65869	6792.56
3235	3.65079	3.65054	3.65028	7.65869	-0.00192371	7.65869	6792.56
3236	3.65192	3.65166	3.65141	7.65869	-0.0019276	7.65869	6792.55
3237	3.65304	3.65279	3.65254	7.65869	-0.00193149	7.65869	6792.55
3238	3.65417	3.65392	3.65367	7.6587	-0.00193537	7.6587	6792.55
3239	3.6553	3.65505	3.65479	7.6587	-0.00193925	7.6587	6792.55
3240	3.65643	3.65618	3.65592	7.6587	-0.00194313	7.6587	6792.55
3241	3.65756	3.6573	3.65705	7.6587	-0.00194701	7.6587	6792.54
3242	3.65869	3.65843	3.65818	7.6587	-0.00195088	7.65871	6792.54
3243	3.65982	3.65956	3.6593	7.65871	-0.00195475	7.65871	6792.54
3244	3.66094	3.66069	3.66043	7.65871	-0.00195862	7.65871	6792.54
3245	3.66207	3.66182	3.66156	7.65871	-0.00196249	7.65871	6792.54
3246	3.6632	3.66294	3.66269	7.65871	-0.00196635	7.65871	6792.54
3247	3.66433	3.66407	3.66381	7.65872	-0.00197021	7.65872	6792.53
3248	3.66546	3.6652	3.66494	7.65872	-0.00197407	7.65872	6792.53
3249	3.66659	3.66633	3.66607	7.65872	-0.00197793	7.65872	6792.53
3250	3.66771	3.66746	3.6672	7.65872	-0.00198178	7.65872	6792.53
3251	3.66884	3.66858	3.66832	7.65872	-0.00198563	7.65873	6792.53
3252	3.66997	3.66971	3.66945	7.65873	-0.00198948	7.65873	6792.52
3253	3.6711	3.67084	3.67058	7.65873	-0.00199333	7.65873	6792.52
3254	3.67223	3.67197	3.67171	7.65873	-0.00199717	7.65873	6792.52
3255	3.67336	3.6731	3.67283	7.65873	-0.00200101	7.65873	6792.52
3256	3.67449	3.67422	3.67396	7.65874	-0.00200485	7.65874	6792.52
3257	3.67561	3.67535	3.67509	7.65874	-0.00200869	7.65874	6792.51
3258	3.67674	3.67648	3.67622	7.65874	-0.00201252	7.65874	6792.51
3259	3.67787	3.67761	3.67735	7.65874	-0.00201635	7.65874	6792.51
3260	3.679	3.67874	3.67847	7.65875	-0.00202018	7.65875	6792.51
3261	3.68013	3.67986	3.6796	7.65875	-0.002024	7.65875	6792.51
3262	3.68126	3.68099	3.68073	7.65875	-0.00202783	7.65875	6792.5
3263	3.68239	3.68212	3.68186	7.65875	-0.00203165	7.65875	6792.5
3264	3.68351	3.68325	3.68298	7.65875	-0.00203547	7.65875	6792.5
3265	3.68464	3.68438	3.68411	7.65876	-0.00203928	7.65876	6792.5
3266	3.68577	3.6855	3.68524	7.65876	-0.00204309	7.65876	6792.49
3267	3.6869	3.68663	3.68637	7.65876	-0.0020469	7.65876	6792.49
3268	3.68803	3.68776	3.68749	7.65876	-0.00205071	7.65876	6792.49
3269	3.68916	3.68889	3.68862	7.65877	-0.00205452	7.65877	6792.49
3270	3.69029	3.69002	3.68975	7.65877	-0.00205832	7.65877	6792.49
3271	3.69141	3.69114	3.69088	7.65877	-0.00206212	7.65877	6792.48
3272	3.69254	3.69227	3.692	7.65877	-0.00206592	7.65877	6792.48
3273	3.69367	3.6934	3.69313	7.65878	-0.00206971	7.65878	6792.48
3274	3.6948	3.69453	3.69426	7.65878	-0.0020735	7.65878	6792.48
